Date,Price of last transaction,Max,Min,Average price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars
14.07.2015,"8.351,00","8.400,00","8.351,00","8.379,82","-0,24",17,142.457,142.457
13.07.2015,"8.400,00","8.400,00","8.400,00","8.400,00","-1,18",6,50.400,50.400
30.06.2015,"8.500,00","8.500,00","8.500,00","8.500,00","4,94",14,119.000,119.000
25.06.2015,"8.100,00","8.100,00","8.100,00","8.100,00","-0,02",8,64.800,64.800
23.06.2015,"8.102,00","8.102,00","8.102,00","8.102,00","-7,92",5,40.510,40.510
04.06.2015,"8.800,00","8.800,00","8.700,00","8.798,93","-0,01",470,4.135.498,4.135.498
28.05.2015,"8.800,00","8.800,00","8.800,00","8.800,00","2,33",15,132.000,132.000
20.05.2015,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",35,301.000,301.000
19.05.2015,"8.600,00","8.600,00","8.600,00","8.600,00","-2,93",5,43.000,43.000
12.05.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",10,88.600,88.600
06.05.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",98,868.280,868.280
28.04.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",10,88.600,88.600
23.04.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",5,44.300,44.300
17.04.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",20,177.200,177.200
07.04.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,22",20,177.200,177.200
02.04.2015,"8.860,00","8.860,00","8.630,00","8.840,75","-0,21",239,2.112.940,2.112.940
25.03.2015,"8.860,00","8.860,00","8.859,00","8.859,77","0,00",13,115.177,115.177
23.03.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",10,88.600,88.600
20.03.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",20,177.200,177.200
11.03.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",4,35.440,35.440
06.03.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",20,177.200,177.200
04.03.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",68,602.480,602.480
03.03.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",11,97.460,97.460
02.03.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",3,26.580,26.580
27.02.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",10,88.600,88.600
26.02.2015,"8.860,00","8.860,00","8.860,00","8.860,00","0,00",3,26.580,26.580
19.02.2015,"8.860,00","8.860,00","8.860,00","8.860,00","1,68",20,177.200,177.200
17.02.2015,"8.860,00","8.860,00","8.611,00","8.713,53","-3,19",17,148.130,148.130
09.02.2015,"9.001,00","9.001,00","9.001,00","9.001,00","4,65",12,108.012,108.012
03.02.2015,"8.601,00","8.601,00","8.601,00","8.601,00","-4,43",8,68.808,68.808
15.01.2015,"9.000,00","9.000,00","9.000,00","9.000,00","0,00",15,135.000,135.000
13.01.2015,"9.000,00","9.000,00","9.000,00","9.000,00","-0,01",5,45.000,45.000
29.12.2014,"9.001,00","9.001,00","9.001,00","9.001,00","0,01",9,81.009,81.009
25.12.2014,"9.000,00","9.000,00","9.000,00","9.000,00","0,00",4,36.000,36.000
24.12.2014,"9.000,00","9.000,00","9.000,00","9.000,00","4,65",30,270.000,270.000
22.12.2014,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",10,86.000,86.000
18.12.2014,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",15,129.000,129.000
16.12.2014,"8.600,00","8.600,00","8.600,00","8.600,00","0,00",11,94.600,94.600
15.12.2014,"8.600,00","8.600,00","8.600,00","8.600,00","1,12",27,232.200,232.200
09.12.2014,"8.505,00","8.505,00","8.505,00","8.505,00","0,06",3,25.515,25.515
02.12.2014,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",25,212.500,212.500
01.12.2014,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",17,144.500,144.500
25.11.2014,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",50,425.000,425.000
18.11.2014,"8.500,00","8.500,00","8.500,00","8.500,00","0,00",5,42.500,42.500
17.11.2014,"8.500,00","8.500,00","8.500,00","8.500,00","1,19",50,425.000,425.000
